74	3	RI : 3	189	0.416560 		 NRI : 3	189	0.435210
75	3	RI : 3	630	0.491008 		 NRI : 3	147	1.152627
76	3	RI : 3	944	0.248174 		 NRI : 1	260	0.418599
77	3	RI : 3	834	0.188921 		 NRI : 3	658	0.395713
78	2	RI : 2	541	0.110631 		 NRI : 2	541	0.111675
79	2	RI : 2	592	2.433839 		 NRI : 2	30	2.527020
80	2	RI : 2	233	0.392599 		 NRI : 2	233	0.457351
81	3	RI : 3	687	0.092675 		 NRI : 3	952	0.152586
82	3	RI : 3	234	0.092613 		 NRI : 3	597	0.460373
83	3	RI : 3	562	8.685912 		 NRI : 3	1022	11.320591
84	2	RI : 2	258	0.224363 		 NRI : 2	258	0.316695
85	1	RI : 1	73	0.025312 		 NRI : 1	325	0.037266
86	3	RI : 3	1016	0.554979 		 NRI : 1	776	1.059669
87	3	RI : 3	732	2.748254 		 NRI : 3	67	2.938580
88	1	RI : 1	846	0.011002 		 NRI : 1	226	0.027843
89	3	RI : 3	757	0.469718 		 NRI : 3	870	0.529442
90	3	RI : 3	847	10.187299 		 NRI : 1	648	12.217273
91	2	RI : 2	230	0.957919 		 NRI : 2	258	1.923688
92	3	RI : 3	1021	0.477760 		 NRI : 3	1021	1.048828
93	2	RI : 2	771	1.566370 		 NRI : 2	771	2.659569
94	3	RI : 3	1002	0.416319 		 NRI : 3	1002	0.465284
95	3	RI : 3	735	0.179625 		 NRI : 3	735	0.189218
96	3	RI : 3	355	0.390501 		 NRI : 3	307	0.445978
97	3	RI : 3	465	0.262827 		 NRI : 3	465	0.269216
98	3	RI : 3	658	1.247453 		 NRI : 3	658	1.247453
99	3	RI : 3	276	0.280766 		 NRI : 3	276	0.316541
100	2	RI : 2	643	4.429689 		 NRI : 2	643	4.616343
101	3	RI : 3	359	0.393829 		 NRI : 3	368	0.474873
102	3	RI : 3	817	0.643684 		 NRI : 3	189	0.860195
103	1	RI : 3	833	0.134997 		 NRI : 1	770	1.762954
104	3	RI : 3	240	1.485949 		 NRI : 3	240	1.665034
105	3	RI : 3	47	1.139098 		 NRI : 3	879	2.577545
106	3	RI : 1	988	0.695345 		 NRI : 1	383	1.011887
107	2	RI : 2	59	1.260215 		 NRI : 2	231	1.270451
108	2	RI : 2	545	0.840049 		 NRI : 2	545	1.135058
109	2	RI : 2	617	2.174636 		 NRI : 2	617	2.175169
110	2	RI : 2	554	1.121060 		 NRI : 2	631	1.298935
111	3	RI : 3	719	0.841059 		 NRI : 1	450	1.098744
112	2	RI : 2	230	0.897415 		 NRI : 2	483	1.332139
113	3	RI : 3	143	1.048149 		 NRI : 3	867	1.545785
114	1	RI : 1	511	0.008692 		 NRI : 1	776	0.091275
115	3	RI : 1	219	0.937775 		 NRI : 3	1021	1.271473
116	3	RI : 3	766	0.865444 		 NRI : 3	557	1.013628
117	3	RI : 3	416	0.303315 		 NRI : 3	480	0.399713
118	3	RI : 3	359	0.118332 		 NRI : 3	196	0.210636
119	3	RI : 3	718	0.198497 		 NRI : 3	893	0.257094
120	3	RI : 3	174	8.956636 		 NRI : 3	352	10.069058
121	3	RI : 3	263	0.599163 		 NRI : 3	881	2.033482
122	3	RI : 3	157	0.186821 		 NRI : 3	994	0.269502
123	3	RI : 3	562	2.814745 		 NRI : 3	812	4.075768
124	2	RI : 2	907	0.748278 		 NRI : 2	907	0.751438
125	2	RI : 2	778	1.031156 		 NRI : 2	224	1.405323
126	3	RI : 3	359	0.172906 		 NRI : 3	62	0.463825
127	2	RI : 2	393	2.896437 		 NRI : 2	393	3.650178
Total Time 12137.350000
Rotation Invariant Accuracy is 91.406250
Regular Accuracy is 88.281250
